"Crowdsourced data on dried cannabis prices, use, and consumption",,,,,,,,
"The application was launched January 25, 2018. Data are being collected continuously and will be made available as new information comes in.",,,,,,,,
SubDate,Price,Quantity,Quality,City,Province,Reason,Usage,Consumption
30/01/2018,9.285714286,28,,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,28,Medium,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,8.571428571,7,Medium,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,14,Medium,Edmonton,AB,Medicate illegally,Daily,0
30/01/2018,4.285714286,28,Medium,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,14,Medium,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,8.571428571,28,High,Edmonton,AB,Medicate illegally,Daily,0
30/01/2018,7.142857143,7,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,8.571428571,7,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,3.571428571,28,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,14,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,28,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,28,High,Edmonton,AB,Medicate illegally,Daily,0
30/01/2018,7.142857143,28,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,10,14,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,28,High,Edmonton,AB,Medicate illegally,Daily,150
30/01/2018,5,1,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,3.571428571,28,High,Edmonton,AB,Medicate illegally,Daily,150
30/01/2018,7.857142857,28,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,8.571428571,28,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,14,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,4.285714286,28,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,28,High,Edmonton,AB,Medicate illegally,Daily,1
30/01/2018,8.571428571,14,Low,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,5.714285714,28,Medium,Edmonton,AB,Recreate illegally,Daily,30
30/01/2018,10,3.5,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,8.571428571,3.5,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,2,3.5,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,7.142857143,28,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,10,1,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,5.357142857,28,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,8.571428571,7,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,6,3.5,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,15,1,Medium,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,High,Edmonton,AB,Recreate illegally,Daily,56
30/01/2018,6.428571429,28,High,Edmonton,AB,Recreate illegally,Daily,28
30/01/2018,10,1,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,6.25,28,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,7.857142857,28,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,4.295154185,454,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,10,7,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,7.142857143,14,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,7.142857143,28,High,Edmonton,AB,Recreate illegally,Daily,0
30/01/2018,6.428571429,14,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,7.142857143,28,High,Edmonton,AB,Recreate illegally,Daily,112
30/01/2018,7.857142857,28,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,5.714285714,28,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,3.928571429,28,High,Edmonton,AB,Recreate illegally,Daily,0
30/01/2018,6,1,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,7.142857143,14,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,8.571428571,7,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,High,Edmonton,AB,Recreate illegally,Daily,56
30/01/2018,5.714285714,28,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,10,1,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,3.571428571,56,High,Edmonton,AB,Recreate illegally,Daily,10
30/01/2018,10,1,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,4.464285714,112,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,4.464285714,112,High,Edmonton,AB,Recreate illegally,Daily,56
30/01/2018,8.571428571,14,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,7.142857143,28,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,8.571428571,14,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,10,1,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,8.571428571,7,High,Edmonton,AB,Recreate illegally,Daily,1
30/01/2018,7.142857143,7,High,Edmonton,AB,Medicate legally,Weekly,50
30/01/2018,4.464285714,28,High,Edmonton,AB,Medicate legally,Weekly,2
30/01/2018,10,5,High,Edmonton,AB,Medicate legally,Weekly,2
30/01/2018,7.142857143,7,Medium,Edmonton,AB,Medicate illegally,Weekly,2
30/01/2018,7.142857143,14,Medium,Edmonton,AB,Medicate illegally,Weekly,2
30/01/2018,7,1,Medium,Edmonton,AB,Medicate illegally,Weekly,2
30/01/2018,7.142857143,14,High,Edmonton,AB,Medicate illegally,Weekly,2
30/01/2018,7.142857143,7,High,Edmonton,AB,Medicate illegally,Weekly,2
30/01/2018,7.142857143,28,High,Edmonton,AB,Medicate illegally,Weekly,2
30/01/2018,9.285714286,28,High,Edmonton,AB,Medicate illegally,Weekly,2
30/01/2018,8.571428571,7,Medium,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,8.928571429,28,Medium,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,11.42857143,3.5,Medium,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,10,3.5,Medium,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,8.571428571,3.5,Medium,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,7.142857143,14,Medium,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,5.714285714,14,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,8.571428571,14,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,9,1,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,8.571428571,7,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,7.142857143,28,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,7.142857143,7,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,5.714285714,28,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,10.71428571,14,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,5.892857143,28,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,3.99,1,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,8.571428571,7,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,7.857142857,28,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,5.357142857,28,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,11.42857143,3.5,High,Edmonton,AB,Recreate illegally,Weekly,2
30/01/2018,7.142857143,28,High,Edmonton,AB,Medicate illegally,Monthly,3
30/01/2018,14.28571429,7,Medium,Edmonton,AB,Recreate illegally,Monthly,3
30/01/2018,8.571428571,7,Medium,Edmonton,AB,Recreate illegally,Monthly,3
30/01/2018,9,1,Medium,Edmonton,AB,Recreate illegally,Monthly,3
30/01/2018,7,1,Medium,Edmonton,AB,Recreate illegally,Monthly,3
30/01/2018,11.42857143,7,Medium,Edmonton,AB,Recreate illegally,Monthly,3
30/01/2018,6.428571429,7,High,Edmonton,AB,Recreate illegally,Monthly,3
30/01/2018,7.142857143,56,High,Edmonton,AB,Recreate illegally,Monthly,2
30/01/2018,5,1,High,Edmonton,AB,Recreate illegally,Monthly,3
30/01/2018,5.714285714,7,High,Edmonton,AB,Recreate illegally,Monthly,3
30/01/2018,5.5,1,High,Edmonton,AB,Medicate illegally,Yearly,5
30/01/2018,4.285714286,14,Medium,Edmonton,AB,Recreate illegally,Yearly,5
30/01/2018,8.571428571,7,Medium,Edmonton,AB,Recreate illegally,Yearly,5
30/01/2018,10,1,High,Edmonton,AB,Recreate illegally,Yearly,5
30/01/2018,5,1,High,Edmonton,AB,Recreate illegally,Yearly,5
30/01/2018,7.142857143,7,High,Edmonton,AB,Recreate illegally,Yearly,5
30/01/2018,7,1,High,Edmonton,AB,Recreate illegally,Yearly,5
30/01/2018,10,1,High,Edmonton,AB,Recreate illegally,Yearly,5
30/01/2018,6,1,High,Edmonton,AB,Recreate illegally,Yearly,5
30/01/2018,10,3.5,High,Edmonton,AB,Recreate illegally,Yearly,0
30/01/2018,8.5,1,High,St. Albert,AB,Medicate legally,Daily,1
30/01/2018,7.142857143,28,High,Morinville,AB,Medicate legally,Daily,150
30/01/2018,11.42857143,7,High,Bonnyville,AB,Recreate illegally,,0
30/01/2018,11.42857143,7,High,Bonnyville,AB,Recreate illegally,Yearly,5
30/01/2018,7.142857143,14,Medium,Lac La Biche County,AB,Medicate illegally,Daily,1
30/01/2018,9,20,High,Whitecourt,AB,Medicate legally,Daily,1
30/01/2018,7.142857143,28,High,Whitecourt,AB,Recreate illegally,Daily,1
30/01/2018,3.571428571,28,High,Thorhild County,AB,Recreate illegally,Daily,1
30/01/2018,8.571428571,7,High,Crowsnest Pass,AB,Medicate illegally,Daily,56
30/01/2018,8.571428571,3.5,Medium,Canmore,AB,Medicate illegally,Daily,1
30/01/2018,5.5,1,High,Canmore,AB,Recreate illegally,Monthly,3
30/01/2018,5.357142857,28,Medium,Jasper,AB,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,High,Jasper,AB,Recreate illegally,Weekly,2
30/01/2018,4.642857143,14,High,Banff,AB,Recreate illegally,Daily,1
30/01/2018,8.571428571,28,High,Banff,AB,Recreate illegally,Weekly,2
30/01/2018,7.142857143,28,High,Wood Buffalo,AB,Recreate illegally,Weekly,2
30/01/2018,10,7,Medium,Wood Buffalo,AB,Medicate illegally,Monthly,3
30/01/2018,10.7,20,Medium,Fort Mackay,AB,Medicate legally,Daily,1
30/01/2018,8.571428571,28,Medium,Slave Lake,AB,Medicate illegally,Daily,112
30/01/2018,6.428571429,28,High,Sucker Creek 150a,AB,Recreate illegally,Daily,1
30/01/2018,20,1,Medium,Valleyview,AB,Recreate illegally,Yearly,0
30/01/2018,6.25,28,High,Grande Prairie County No. 1,AB,Medicate illegally,Weekly,2
30/01/2018,8.928571429,28,High,Grande Prairie,AB,Medicate legally,,0
30/01/2018,7.142857143,7,Medium,Grande Prairie,AB,Medicate illegally,,0
30/01/2018,7,1,Medium,Grande Prairie,AB,Medicate illegally,,0
30/01/2018,7.857142857,28,Medium,Grande Prairie,AB,Medicate illegally,,0
30/01/2018,10,1,Medium,Grande Prairie,AB,Recreate illegally,,0
30/01/2018,7.142857143,28,High,Grande Prairie,AB,Recreate illegally,,0
30/01/2018,5.714285714,14,High,Grande Prairie,AB,Recreate illegally,,0
30/01/2018,7.142857143,14,Medium,Grande Prairie,AB,Medicate legally,Daily,1
30/01/2018,10,28,High,Grande Prairie,AB,Medicate legally,Daily,1
30/01/2018,10,1,High,Grande Prairie,AB,Medicate legally,Daily,1
30/01/2018,5,1,High,Grande Prairie,AB,Medicate legally,Daily,1
30/01/2018,7.142857143,7,Medium,Grande Prairie,AB,Medicate illegally,Daily,2.5
30/01/2018,7.857142857,28,High,Grande Prairie,AB,Medicate illegally,Daily,1
30/01/2018,8,1,High,Grande Prairie,AB,Medicate illegally,Daily,1
30/01/2018,5.357142857,28,High,Grande Prairie,AB,Medicate illegally,Daily,1
30/01/2018,7.142857143,7,High,Grande Prairie,AB,Medicate illegally,Daily,1
30/01/2018,8.571428571,14,High,Grande Prairie,AB,Medicate illegally,Daily,1
30/01/2018,4.285714286,28,High,Grande Prairie,AB,Medicate illegally,Daily,0
30/01/2018,8.571428571,7,,Grande Prairie,AB,Recreate illegally,Daily,1
30/01/2018,8.571428571,7,Medium,Grande Prairie,AB,Recreate illegally,Daily,1
30/01/2018,5.714285714,3.5,High,Grande Prairie,AB,Recreate illegally,Daily,1
30/01/2018,7.142857143,14,High,Grande Prairie,AB,Recreate illegally,Daily,1
30/01/2018,7.142857143,28,High,Grande Prairie,AB,Recreate illegally,Daily,1
30/01/2018,5.714285714,7,Medium,Grande Prairie,AB,Medicate illegally,Weekly,2
30/01/2018,6.25,28,High,Grande Prairie,AB,Medicate illegally,Weekly,2
30/01/2018,6.428571429,7,High,Grande Prairie,AB,Medicate illegally,Weekly,2
30/01/2018,5.714285714,28,High,Grande Prairie,AB,Medicate illegally,Weekly,2
30/01/2018,7.857142857,28,High,Grande Prairie,AB,Medicate illegally,Weekly,2
30/01/2018,8,1,High,Grande Prairie,AB,Medicate illegally,Weekly,2
30/01/2018,10,7,High,Grande Prairie,AB,Medicate illegally,Weekly,2
30/01/2018,7.142857143,3.5,High,Grande Prairie,AB,Recreate illegally,Weekly,2
30/01/2018,7.857142857,28,High,Grande Prairie,AB,Recreate illegally,Weekly,2
30/01/2018,8,1,High,Grande Prairie,AB,Recreate illegally,Weekly,2
30/01/2018,7.857142857,28,Medium,Grande Prairie,AB,Medicate legally,Monthly,3
30/01/2018,7.142857143,28,Medium,Grande Prairie,AB,Recreate illegally,Monthly,3
30/01/2018,10,1,Low,Grande Prairie,AB,Recreate illegally,Yearly,5
30/01/2018,10,1,Low,Grande Prairie,AB,Recreate illegally,Yearly,0
30/01/2018,4.285714286,28,Medium,Grande Prairie,AB,Recreate illegally,Yearly,5
30/01/2018,2.857142857,3.5,Medium,Fernie,BC,Recreate illegally,Daily,0
30/01/2018,7.142857143,7,Medium,Fernie,BC,Recreate illegally,Monthly,3
30/01/2018,7.142857143,28,High,Cranbrook,BC,Recreate illegally,,0
30/01/2018,7.142857143,7,Medium,Cranbrook,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,7,High,Cranbrook,BC,Medicate illegally,Weekly,2
30/01/2018,10,1,High,Cranbrook,BC,Recreate illegally,Monthly,3
30/01/2018,6.607142857,28,Medium,Invermere,BC,Medicate illegally,Weekly,2
30/01/2018,7.142857143,3.5,High,Invermere,BC,Medicate illegally,Weekly,2
30/01/2018,2.857142857,14,High,Creston,BC,Medicate legally,Daily,1
30/01/2018,7.142857143,14,High,Creston,BC,Recreate illegally,Daily,1
30/01/2018,2.857142857,28,Medium,Salmo,BC,Recreate illegally,Daily,1
30/01/2018,5.357142857,28,Medium,Nelson,BC,Recreate illegally,,0
30/01/2018,10,1,High,Nelson,BC,Recreate illegally,Weekly,2
30/01/2018,4.285714286,28,High,Nelson,BC,Recreate illegally,Monthly,3
30/01/2018,12,1,High,Castlegar,BC,Medicate illegally,Daily,1
30/01/2018,4.285714286,28,High,Castlegar,BC,Recreate illegally,Daily,1
30/01/2018,8.571428571,14,High,Rossland,BC,Recreate illegally,,0
30/01/2018,5.714285714,14,High,Rossland,BC,Recreate illegally,Daily,1
30/01/2018,6.25,28,High,Grand Forks,BC,Recreate illegally,Daily,56
30/01/2018,5.357142857,28,High,Kootenay Boundary C / Christina Lake,BC,Recreate illegally,Daily,1
30/01/2018,5.357142857,28,High,Penticton,BC,Medicate illegally,Daily,56
30/01/2018,8.571428571,3.5,High,Penticton,BC,Medicate illegally,Monthly,3
30/01/2018,9,1,Medium,Hope,BC,Medicate legally,Daily,1
30/01/2018,5.99,1,High,Hope,BC,Medicate legally,Daily,60
30/01/2018,5.357142857,28,High,Chilliwack,BC,Medicate illegally,,0
30/01/2018,5.357142857,28,High,Chilliwack,BC,Recreate illegally,,0
30/01/2018,5.357142857,28,Medium,Chilliwack,BC,Medicate illegally,Daily,1
30/01/2018,7.142857143,7,Medium,Chilliwack,BC,Recreate illegally,Daily,1
30/01/2018,5,14,High,Chilliwack,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,7,High,Chilliwack,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,28,High,Chilliwack,BC,Recreate illegally,Weekly,2
30/01/2018,7.5,1,High,Chilliwack,BC,Recreate illegally,Weekly,2
30/01/2018,2.857142857,28,,Chilliwack,BC,Recreate illegally,Monthly,3
30/01/2018,8,1,High,Abbotsford,BC,Medicate illegally,,0
30/01/2018,10,3.5,High,Abbotsford,BC,Medicate legally,Daily,1
30/01/2018,5,28,High,Abbotsford,BC,Medicate legally,Daily,60
30/01/2018,7.142857143,7,High,Abbotsford,BC,Medicate illegally,Daily,0
30/01/2018,5.714285714,14,High,Abbotsford,BC,Recreate illegally,Daily,1
30/01/2018,3.571428571,28,High,Abbotsford,BC,Recreate illegally,Daily,1
30/01/2018,10,3.5,High,Abbotsford,BC,Recreate illegally,Daily,1
30/01/2018,10,1,Medium,Abbotsford,BC,Medicate legally,Weekly,2
30/01/2018,4.285714286,28,Medium,Abbotsford,BC,Recreate illegally,Weekly,2
30/01/2018,4.285714286,28,Medium,Abbotsford,BC,Recreate illegally,Monthly,3
30/01/2018,3,1,High,Mission,BC,Medicate illegally,,0
30/01/2018,5.714285714,3.5,High,Mission,BC,Medicate legally,Daily,1
30/01/2018,11.42857143,3.5,High,Langley,BC,Medicate legally,Daily,1
30/01/2018,5.357142857,28,High,Langley,BC,Medicate illegally,Daily,56
30/01/2018,5.714285714,28,High,Langley,BC,Medicate illegally,Daily,1
30/01/2018,5,28,Medium,Langley,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,14,Medium,Langley,BC,Recreate illegally,Weekly,2
30/01/2018,10,3.5,Medium,Langley,BC,Recreate illegally,Monthly,3
30/01/2018,5.714285714,7,Medium,Surrey,BC,Medicate illegally,,0
30/01/2018,4.285714286,28,High,Surrey,BC,Medicate legally,Daily,1
30/01/2018,5,28,Medium,Surrey,BC,Medicate illegally,Daily,1
30/01/2018,5.357142857,28,High,Surrey,BC,Medicate illegally,Daily,1
30/01/2018,8.571428571,14,High,Surrey,BC,Medicate illegally,Daily,1
30/01/2018,5,28,Medium,Surrey,BC,Recreate illegally,Daily,1
30/01/2018,7,1,High,Surrey,BC,Recreate illegally,Daily,1
30/01/2018,11.42857143,7,High,Surrey,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,14,High,Surrey,BC,Recreate illegally,Daily,1
30/01/2018,6.428571429,28,High,Surrey,BC,Recreate illegally,Daily,1
30/01/2018,5,28,High,Surrey,BC,Recreate illegally,Daily,36
30/01/2018,5.714285714,3.5,High,Surrey,BC,Medicate legally,Weekly,2
30/01/2018,3.571428571,28,Medium,Surrey,BC,Recreate illegally,Weekly,2
30/01/2018,8,2.5,High,Surrey,BC,Recreate illegally,Weekly,2
30/01/2018,5.357142857,28,High,Surrey,BC,Recreate illegally,Weekly,2
30/01/2018,5.714285714,14,High,Surrey,BC,Medicate legally,Monthly,3
30/01/2018,7.142857143,3.5,High,Surrey,BC,Recreate illegally,Monthly,3
30/01/2018,10,1,High,Surrey,BC,Recreate illegally,Monthly,3
30/01/2018,3.571428571,28,High,Surrey,BC,Recreate illegally,Yearly,5
30/01/2018,5.714285714,7,Medium,White Rock,BC,Recreate illegally,Daily,1
30/01/2018,5,14,High,White Rock,BC,Recreate illegally,Weekly,2
30/01/2018,8.035714286,28,High,White Rock,BC,Medicate illegally,Monthly,3
30/01/2018,4.464285714,28,High,Delta,BC,Medicate illegally,Daily,40
30/01/2018,5.714285714,3.5,Medium,Richmond,BC,Recreate illegally,Daily,1
30/01/2018,6.785714286,14,Medium,Richmond,BC,Recreate illegally,Daily,1
30/01/2018,10,3.5,Medium,Greater Vancouver A,BC,Medicate legally,,0
30/01/2018,5.714285714,7,Medium,Greater Vancouver A,BC,Medicate illegally,,0
30/01/2018,10,3.5,High,Greater Vancouver A,BC,Medicate illegally,,0
30/01/2018,5.714285714,3.5,High,Greater Vancouver A,BC,Medicate illegally,,0
30/01/2018,7.142857143,28,High,Greater Vancouver A,BC,Medicate illegally,,0
30/01/2018,5,1,Medium,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,8.571428571,3.5,Medium,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,6.428571429,28,Medium,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,7.5,28,Medium,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,8.928571429,28,High,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,7.142857143,14,High,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,5.357142857,28,High,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,10,1,High,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,6.607142857,28,High,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,10,1,High,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,7.857142857,28,High,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,12,1,High,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,9.642857143,28,High,Greater Vancouver A,BC,Recreate illegally,,0
30/01/2018,4,1,Low,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,5.714285714,28,Medium,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,10,3.5,Medium,Greater Vancouver A,BC,Medicate legally,Daily,60
30/01/2018,7,1,Medium,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,5.714285714,28,Medium,Greater Vancouver A,BC,Medicate legally,Daily,56
30/01/2018,7.142857143,7,High,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,6.071428571,28,High,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,7.142857143,7,High,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,7.428571429,3.5,High,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,10,1,High,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,15,1,High,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,6,1,High,Greater Vancouver A,BC,Medicate legally,Daily,57
30/01/2018,6.5,1,High,Greater Vancouver A,BC,Medicate legally,Daily,1
30/01/2018,7.142857143,7,Medium,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,5.714285714,28,Medium,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,2.857142857,14,Medium,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,3.535714286,28,Medium,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,5.357142857,28,Medium,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,10,3.5,Medium,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,3.571428571,28,High,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,5.357142857,28,High,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,7.142857143,7,High,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,5,28,High,Greater Vancouver A,BC,Medicate illegally,Daily,35
30/01/2018,4.285714286,14,High,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,5,1,High,Greater Vancouver A,BC,Medicate illegally,Daily,140
30/01/2018,10,1,High,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,5.714285714,28,High,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,5,28,High,Greater Vancouver A,BC,Medicate illegally,Daily,75
30/01/2018,5.357142857,28,High,Greater Vancouver A,BC,Medicate illegally,Daily,56
30/01/2018,7.142857143,14,High,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,4.285714286,28,High,Greater Vancouver A,BC,Medicate illegally,Daily,40
30/01/2018,6.428571429,14,High,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,8,1,High,Greater Vancouver A,BC,Medicate illegally,Daily,1
30/01/2018,7.714285714,3.5,Medium,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,7,Medium,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,5.178571429,28,Medium,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,3.5,Medium,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,5.357142857,28,Medium,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,9.285714286,28,Medium,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,11,1,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,4.285714286,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,4.285714286,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,0
30/01/2018,8.214285714,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,7,1,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,4.910714286,112,High,Greater Vancouver A,BC,Recreate illegally,Daily,100
30/01/2018,5.714285714,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,7,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,4.285714286,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,5,1,High,Greater Vancouver A,BC,Recreate illegally,Daily,35
30/01/2018,3.571428571,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,3.333333333,6,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,7.5,14,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,10,7,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,10,1,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,10,1,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,11,1,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,14,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,5.714285714,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,8.571428571,3.5,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,8.571428571,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,4.107142857,112,High,Greater Vancouver A,BC,Recreate illegally,Daily,56
30/01/2018,7.142857143,7,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,7.142857143,28,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,2.857142857,14,High,Greater Vancouver A,BC,Recreate illegally,Daily,1
30/01/2018,12,1,Medium,Greater Vancouver A,BC,Medicate legally,Weekly,2
30/01/2018,7.142857143,28,High,Greater Vancouver A,BC,Medicate legally,Weekly,2
30/01/2018,10,1,High,Greater Vancouver A,BC,Medicate legally,Weekly,2
30/01/2018,12,1,High,Greater Vancouver A,BC,Medicate legally,Weekly,2
